Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Injection Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Recirculation Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI2_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_INLET:System Node Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_OUTLET:System Node Temperature [C](Hourly) 
 01/21  01:00:00,-6.300000000000007,16.033267155774916,0.0,0.47193600000000016,0.06714835423648014,0.40478764576351985,30.034333072935615,28.302719452517477,36.90484957241846,12.20000000000001,12.20000000000001 
 01/21  02:00:00,-6.300000000000007,16.028706545025285,0.0,0.58992,0.08293762241673213,0.5069823775832679,30.05509489301958,27.922480630808388,36.90390850145899,12.20000000000001,12.20000000000001 
 01/21  03:00:00,-6.300000000000007,16.02885258912155,0.0,0.7079039999999999,0.10032127607340373,0.6075827239265962,30.057023846119387,27.473984176563378,36.90307350033181,12.20000000000001,12.20000000000001 
 01/21  04:00:00,-6.300000000000007,16.024471886802183,0.0,0.7079039999999999,0.10054354669782567,0.6073604533021744,30.057486576650189,27.468037651735704,36.90232618693387,12.20000000000001,12.20000000000001 
 01/21  05:00:00,-6.300000000000007,16.02578509663711,0.0,0.668576,0.09575799655442007,0.5728180034455799,30.05815562021312,27.589202401932199,36.901653705262138,12.20000000000001,12.20000000000001 
 01/21  06:00:00,-6.300000000000007,16.02690420940756,0.0,0.629248,0.09060713656103302,0.538640863438967,30.069609205375899,27.731522868163674,36.90104403795634,12.20000000000001,12.20000000000001 
 01/21  07:00:00,-6.300000000000007,16.45096544034138,0.0,0.039328,0.00491988858670842,0.03440811141329158,30.06438398993345,29.940043948006,36.909958330840677,12.20000000000001,12.20000000000001 
 01/21  08:00:00,-6.300000000000007,16.331239188301969,0.0,0.0,0.0,0.0,30.06438398993345,30.06438398993345,36.92354574498107,12.20000000000001,12.20000000000001 
 01/21  09:00:00,-6.300000000000007,16.111019244717835,0.0,0.23596800000000005,0.04227103504738454,0.19369696495261544,30.069479711222127,28.932871515074987,36.92975759901743,12.20000000000001,12.20000000000001 
 01/21  10:00:00,-6.300000000000007,16.158714615240596,0.0,0.0,0.0,0.0,30.068611772366635,30.068611772366635,36.93267134313525,12.20000000000001,12.20000000000001 
 01/21  11:00:00,-6.300000000000007,16.165930200906716,0.0,0.23596800000000005,0.041777552624403,0.194190447375597,30.070589912483024,28.950138743790569,36.934345150097218,12.20000000000001,12.20000000000001 
 01/21  12:00:00,-6.300000000000007,16.10593173005673,0.0,0.23596800000000005,0.0415304302046703,0.1944375697953297,30.062736205481845,28.949947150241937,36.93553792246554,12.20000000000001,12.20000000000001 
 01/21  13:00:00,-6.300000000000007,16.15975006107889,0.0,0.0,0.0,0.0,30.05039690898936,30.05039690898936,36.93647399983058,12.20000000000001,12.20000000000001 
 01/21  14:00:00,-6.300000000000007,16.160575986213958,0.0,0.23596800000000005,0.041514246886094178,0.1944537531139058,30.0734228821347,28.961598923896305,36.93727757956635,12.20000000000001,12.20000000000001 
 01/21  15:00:00,-6.300000000000007,16.102410251336314,0.0,0.23596800000000005,0.04143951909884588,0.19452848090115414,30.07577691706688,28.96643166901584,36.93799144470608,12.20000000000001,12.20000000000001 
 01/21  16:00:00,-6.300000000000007,16.164866120482786,0.0,0.0,0.0,0.0,30.074267948977249,30.074267948977249,36.938600683233847,12.20000000000001,12.20000000000001 
 01/21  17:00:00,-6.300000000000007,16.15449015620159,0.0,0.23596800000000005,0.04132637819959059,0.1946416218004094,30.06886881036957,28.962949989999733,36.939153029539898,12.20000000000001,12.20000000000001 
 01/21  18:00:00,-6.300000000000007,16.10443798576833,0.0,0.23596800000000005,0.04118819621814158,0.1947798037818584,30.058545178902926,28.956623692478048,36.939654353601479,12.20000000000001,12.20000000000001 
 01/21  19:00:00,-6.300000000000007,16.01000307191908,0.0,0.9438719999999996,0.13641831346379733,0.8074536865362029,30.35675473352932,26.8738614342015,36.93061216642285,12.20000000000001,12.20000000000001 
 01/21  20:00:00,-6.300000000000007,16.031267765783036,0.0,0.668576,0.08961657258704504,0.5789594274129549,30.061804678818516,27.77528950034143,36.91715165087315,12.20000000000001,12.20000000000001 
 01/21  21:00:00,-6.300000000000007,16.02168419823646,0.0,0.7079039999999999,0.09982443064555494,0.608079569354445,30.087112837461644,27.519705577016969,36.91093010942941,12.20000000000001,12.20000000000001 
 01/21  22:00:00,-6.300000000000007,16.022374028199449,0.0,0.7079039999999999,0.09979898209609851,0.6081050179039015,30.079336208046749,27.511998129209535,36.90777650829919,12.20000000000001,12.20000000000001 
 01/21  23:00:00,-6.300000000000007,16.02534701534766,0.0,0.7472319999999999,0.10487287798924204,0.642359122010758,30.056927827325504,27.361122195309279,36.90589253675081,12.20000000000001,12.20000000000001 
 01/21  24:00:00,-6.300000000000007,16.027411364568154,0.0,0.5112640000000002,0.0745563828270453,0.43670761717295478,30.0789072593838,28.152003798759343,36.90455733501354,12.20000000000001,12.20000000000001 
 07/21  01:00:00,26.32025,21.745567444947093,13059.846219895893,2.3997551999999997,0.9857102741431018,1.4140449258568982,8.876980466212054,10.175027817477302,28.175190917100417,6.88344961403727,8.235168778273002 
 07/21  02:00:00,25.84683333333334,21.649492400142859,12730.099860722115,2.3997551999999997,1.0200565146700056,1.3796986853299947,8.957590572666963,10.222897794259789,27.993888981699717,7.119586882741276,8.438567362017493 
 07/21  03:00:00,25.515125,21.57258009918978,12463.717385993881,2.3997551999999997,1.0423184380095625,1.3574367619904376,9.021860878109314,10.26071764095108,28.031945592366175,7.284739011941207,8.5772701844385 
 07/21  04:00:00,25.230124999999995,21.504175486584736,12236.944574381347,2.3997551999999997,1.0622491779557258,1.3375060220442746,9.078929143517572,10.295268540966215,27.810424216366717,7.425962837837838,8.695977667824434 
 07/21  05:00:00,24.993416666666673,21.441146864772489,12032.436314929591,2.3997551999999997,1.0774116321429733,1.3223435678570266,9.131557965772112,10.327590487761479,27.776274402276035,7.5440276756048709,8.793736573522116 
 07/21  06:00:00,24.996583333333335,21.395326922846427,11938.34187351291,2.3997551999999997,1.0588845404245764,1.3408706595754235,9.170324839710132,10.357019697924521,27.864861590543887,7.545573915632699,8.785945844724099 
 07/21  07:00:00,25.42804166666666,21.73320235915032,13573.491461355736,2.3997551999999997,1.1576929644068388,1.2420622355931615,8.894924353551192,10.24403135292357,30.035024402111568,7.335703317964299,8.738482451898582 
 07/21  08:00:00,26.575958333333334,21.95863029029582,15151.241657768818,2.3997551999999997,1.1108648438463054,1.2888903561536947,8.705081759587666,10.210909694432337,30.035024402111568,6.840959799294428,8.400456466469477 
 07/21  09:00:00,28.287541666666664,22.26973096932592,17546.005955884906,2.3997551999999997,1.2359968076095738,1.1637583923904263,8.446390775742828,10.190075197336533,30.035024402111568,6.699999999999995,8.497348518529906 
 07/21  10:00:00,29.995958333333328,22.627680205368198,20286.6641867993,2.3997551999999997,1.4330693548786864,0.966685845121314,8.149589694471177,10.165433501450592,30.035024402111568,6.699999999999993,8.769502586632689 
 07/21  11:00:00,31.514374999999995,23.14210831228272,24551.24515379018,2.3997551999999997,1.7283227823896755,0.6714324176103244,7.72258014460592,10.161837692551016,30.035024402111568,6.699999999999993,9.19290867947719 
 07/21  12:00:00,32.697916666666667,23.65286574683938,28267.399462197813,2.3997551999999997,2.0182261108771297,0.38152908912286989,7.295434316563989,10.103508627796126,30.035024402111568,6.699999999999993,9.56171779426317 
 07/21  13:00:00,33.55133333333333,24.002491583717146,30269.715504738815,2.3997551999999997,2.202829833878558,0.19692536612144125,7.027363740244339,10.034081389043184,30.035024402111568,6.699999999999993,9.76035633282647 
 07/21  14:00:00,34.16645833333333,24.158709344133017,30636.016390287383,2.3997551999999997,2.222909401814453,0.1768457981855466,7.0,10.04307517944405,30.035024402111568,6.699999999999993,9.796713373651987 
 07/21  15:00:00,34.40000000000004,24.07119286369269,30018.74359538027,2.3997551999999997,2.2164080190745767,0.18334718092542305,7.004622214232072,9.986388164028453,30.035024402111568,6.699999999999993,9.735404226737858 
 07/21  16:00:00,34.110250000000018,23.746796146636929,27280.487811956962,2.3997551999999997,2.0621112408079758,0.3376439591920244,7.2059096729321949,9.915863601036957,30.035024402111568,6.699999999999993,9.46359580838212 
 07/21  17:00:00,33.44366666666667,23.416110607282417,23905.649651462012,2.3997551999999997,1.845208186200384,0.5545470137996157,7.482739908024816,9.857668423680119,30.035024402111568,6.699999999999993,9.128575352254107 
 07/21  18:00:00,32.58708333333333,23.167645084380245,21377.63446719365,2.3997551999999997,1.678031904956696,0.7217232950433037,7.6902402499940119,9.814168576656416,30.035024402111568,6.699999999999993,8.877578878971047 
 07/21  19:00:00,31.395624999999997,22.907502571152717,19318.41254068527,2.3997551999999997,1.5147241802156518,0.8850310197843482,7.906663926780166,9.826140965444278,30.035024402111568,6.699999999999993,8.673131466983096 
 07/21  20:00:00,30.16379166666667,22.693214048858179,17265.2933768859,2.3997551999999997,1.368499714446424,1.0312554855535763,8.086450741546786,9.802033294260257,30.035024402111568,6.699999999999993,8.469240201340979 
 07/21  21:00:00,29.215374999999999,22.523411033297124,15691.99770118575,2.3997551999999997,1.2535401851781057,1.1462150148218944,8.228655302437831,9.787980356520358,30.035024402111568,6.699999999999993,8.312985250065646 
 07/21  22:00:00,28.360375,22.409551056943504,15030.664120603284,2.3997551999999997,1.1910904386550932,1.2086647613449069,8.323929593266959,9.817585085567778,30.035024402111568,6.699999999999993,8.247317395126299 
 07/21  23:00:00,27.60195833333334,22.04810948457733,13655.884019568302,2.3997551999999997,1.0334205768561656,1.3663346231438345,8.62092839882778,9.978100906546017,30.035024402111568,6.699999999999993,8.110839732062435 
 07/21  24:00:00,26.936958333333334,21.891257933095937,13524.116629601285,2.3997551999999997,0.987490193289107,1.412265006710893,8.755635924934115,10.09977370011011,28.985315129056965,6.7027041521533159,8.100511565590548 
 07/01  01:00:00,21.118333333333337,19.468012203881984,9224.538708968581,2.3997551999999997,1.7028721850232434,0.6968830149767569,10.002922915800453,10.920115242925089,11.981270960830225,9.483682634680852,10.454566909393448 
 07/01  02:00:00,22.098333333333334,19.44397216183408,9414.572700075887,2.3997551999999997,1.2136811672372015,1.186074032762798,10.0,10.936086562917613,11.981270960830225,8.978645698011276,9.968424208516849 
 07/01  03:00:00,21.949166666666675,19.38247376967322,9356.565334755605,2.3997551999999997,1.258040895567639,1.1417143044323613,10.0,10.930318917698179,11.981270960830225,9.053182680500783,10.03719354578692 
 07/01  04:00:00,21.79833333333333,19.32321785009783,9213.049643764441,2.3997551999999997,1.3011845938840306,1.0985706061159695,10.0,10.916049219626423,11.981270960830225,9.12711011229201,10.0968512795064 
 07/01  05:00:00,21.700000000000025,19.289702643363005,9186.786081721382,2.3997551999999997,1.3369238243245268,1.062831375675473,10.0,10.91343784592885,11.981270960830225,9.17746145709765,10.144591250614474 
 07/01  06:00:00,21.954166666666663,19.31019271030975,9397.196807618693,2.3997551999999997,1.2638862585960107,1.13586894140399,10.0,10.934358886052602,12.13042809798153,9.055628117218623,10.043678950859182 
 07/01  07:00:00,22.200000000000025,19.432176960848449,11931.595249233216,2.3997551999999997,1.7188672212269132,0.6808879787730867,9.473643999999997,10.65978838337652,19.03552253106813,8.929769780679277,10.169596672860687 
 07/01  08:00:00,23.31833333333333,19.574785965150217,15715.079726797396,2.3997551999999997,2.361620693391358,0.03813450660864278,8.475496608961457,10.03724189922331,10.158664602150113,8.393592544590764,10.008996633001623 
 07/01  09:00:00,25.823333333333335,20.390936005730194,16370.014167330593,2.3997551999999997,1.7287895293737077,0.6709656706262929,7.942782980000003,9.569328064305113,9.880553066298186,7.177778821195636,8.857978980966573 
 07/01  10:00:00,27.759166666666667,21.005596161803177,18894.34214858862,2.3997551999999997,1.5810509215599398,0.8187042784400596,7.7530224700000069,9.630269015034987,9.880553066298186,6.700000005584965,8.630898227209008 
 07/01  11:00:00,29.164166666666668,21.507781740308198,20417.008854747175,2.3997551999999997,1.5123909075758302,0.8873642924241699,7.973479569999996,10.002159875282074,9.880553066298186,6.699999999999993,8.782335929994094 
 07/01  12:00:00,30.0,22.12440572546177,25168.86029145451,2.3997551999999997,1.8362735641887827,0.5634816358112168,7.537264400000011,10.03773533982332,9.880553066298186,6.699999999999993,9.2541187527107 
 07/01  13:00:00,30.86416666666667,22.550465873983325,14648.44596591778,2.31976336,0.6087534500273143,1.7110099099726857,10.97818973000001,12.435085917065669,9.880553066298186,6.699999999999993,8.208812944066223 
 07/01  14:00:00,29.717500000000006,22.926188503371713,19203.692899785026,2.3997551999999997,0.696105189975764,1.7036500100242358,11.557916350000017,13.468182680381109,9.880553066298186,6.699999999999993,8.663982239284099 
 07/01  15:00:00,28.613333333333335,22.943578777644455,22048.72860235573,2.3997551999999997,0.8576808511462634,1.542074348853737,10.78842143999999,12.98121122329113,9.880553066298186,6.699999999999993,8.946493854139498 
 07/01  16:00:00,28.0275,22.761710395640816,17515.528555331228,2.3997551999999997,0.684115773945286,1.7156394260547153,11.257147639999982,12.999335579837926,9.880553066298186,6.699999999999993,8.495899221489556 
 07/01  17:00:00,25.276666666666665,22.437096727391528,13620.301853090301,2.3997551999999997,0.5786534017369734,1.8211017982630267,11.90011783,13.255115272080392,9.880553066298186,7.3823564174495959,8.791075034480113 
 07/01  18:00:00,23.594999999999997,21.443681355219959,16191.118746416785,2.3997551999999997,0.9364797169920746,1.4632754830079256,10.868865160000006,12.479141130861354,9.880553066298186,8.233382334380554,9.89736361355839 
 07/01  19:00:00,23.604999999999995,20.715639924850465,15592.452188507175,2.3997551999999997,1.1589898438769109,1.2407653561230892,10.0,11.550350232727953,16.259379754371698,8.2384173912346,9.842459571550512 
 07/01  20:00:00,21.917500000000005,20.244990854193817,12359.2911094358,2.3997551999999997,1.5751497197557579,0.8246054802442423,9.925035535854862,11.153882939040319,28.506910009969045,9.03786045854592,10.320398377752517 
 07/01  21:00:00,20.304999999999994,19.96732062405505,5727.235660316339,2.3997551999999997,0.7620380909048846,1.6377171090951153,11.218353429999988,11.788008521660569,28.200099616782788,9.873288190102727,10.496653966593004 
 07/01  22:00:00,20.294999999999996,19.822066071844057,11605.270711049885,2.3997551999999997,2.221867721863638,0.17788747813636175,10.032168680614963,11.186085751945447,25.050895296351987,9.868789815972605,11.076399284392743 
 07/01  23:00:00,20.0,19.641402823632505,8634.37856085231,2.3997551999999997,2.3997551999999997,0.0,10.073463706268316,10.931993985384244,11.980729982480322,10.01977175868037,10.931993985384244 
 07/01  24:00:00,20.0,19.562815836279289,8762.127486427762,2.3997551999999997,2.3997551999999997,0.0,10.073511767407773,10.944744341714966,11.980729982480322,10.019819819819825,10.944744341714966 
 07/02  01:00:00,20.0,19.50601972892923,6675.686709691557,2.3997551999999997,1.2298631175434663,1.1698920824565338,10.74470807032795,11.408609976779406,11.980729982480322,10.019819819819825,10.737425125086599 
 07/02  02:00:00,20.0,19.499532591062278,8222.160501439806,2.3997551999999997,1.3510481245786293,1.04870707542137,10.749947661075469,11.567648833081034,11.980729982480322,10.019819819819825,10.891224471181572 
 07/02  03:00:00,19.440833333333335,19.438468892916217,8051.014494784531,2.3997551999999997,1.5791349136804356,0.8206202863195647,10.799964391302892,11.600656309622933,11.980729982480322,10.287888412389302,11.142284579407317 
 07/02  04:00:00,19.154166666666666,19.358752122695173,7645.687273696865,2.3997551999999997,1.656983356379039,0.7427718436209607,10.866992207536092,11.627388054361962,11.980729982480322,10.442927392517005,11.257028518942749 
 07/02  05:00:00,19.399999999999996,19.315096609327929,7338.1665875117919,2.3997551999999997,1.4285606708415673,0.9711945291584336,10.903573320594523,11.633392600351156,11.980729982480322,10.31715716806667,11.100682290108763 
 07/02  06:00:00,19.399999999999996,19.302240061725017,7323.434880725329,2.3997551999999997,1.4151797507710816,0.9845754492289192,10.914916551105696,11.64327306262689,11.980729982480322,10.31711711711712,11.09917964535856 
 07/02  07:00:00,19.705,19.433841087744378,7902.828076003528,2.3997551999999997,1.4161517521398166,0.9836034478601833,10.808527434278624,11.594483413083142,12.122537463490082,10.17089788480649,11.010558244027841 
 07/02  08:00:00,21.118333333333337,19.791789720613079,10582.170361260427,2.3997551999999997,1.2896131833202967,1.1101420166797032,10.512184620372582,11.564517013877458,11.98265379021641,9.48373069582031,10.589762912197262 
 07/02  09:00:00,23.62333333333333,20.77926508852253,15337.152291683224,2.3997551999999997,1.2775506343740786,1.1222045656259213,9.699688004496,11.224492997608849,11.841826240646022,8.247549536458142,9.826041024954949 
 07/02  10:00:00,25.55916666666667,21.243725429307298,16867.30116868355,2.3997551999999997,1.121088330277484,1.2786668697225168,9.301929582607308,10.97864473575038,11.841826240646022,7.274498035090321,9.004892618373824 
 07/02  11:00:00,26.65916666666666,21.672104002964184,20039.057555625925,2.3997551999999997,1.1808139148478579,1.2189412851521413,8.946421867316785,10.93819090510495,11.841826240646022,6.783661685662575,8.829103781029776 
 07/02  12:00:00,28.06416666666667,22.150067473460813,23310.724284598255,2.3997551999999997,1.3663747018652435,1.0333804981347564,8.547983469014089,10.864631332725559,11.841826240646022,6.699999999999993,9.070313781006045 
 07/02  13:00:00,29.459166666666666,22.25820424990462,24354.589344426833,2.3997551999999997,1.4230753275325674,0.9766798724674324,8.451413393978179,10.871726231741786,11.841826240646022,6.699999999999993,9.173977024640824 
 07/02  14:00:00,29.440833333333328,22.6684508963696,26477.517143721765,2.3997551999999997,1.593109796767607,0.8066454032323928,8.114288232667106,10.745277563265919,11.841826240646022,6.699999999999993,9.384647477895994 
 07/02  15:00:00,29.76416666666667,22.605882090125076,24909.22012553025,2.3997551999999997,1.541989888907567,0.8577653110924334,8.160269684528802,10.635460402386798,11.841826240646022,6.699999999999993,9.228849688761962 
 07/02  16:00:00,30.854166666666669,22.539719882670356,23582.77364154026,2.3997551999999997,1.4906132563530279,0.9091419436469724,8.215084254417688,10.558510317258574,11.841826240646022,6.699999999999993,9.097086015694656 
 07/02  17:00:00,30.84583333333334,22.35979487554714,21237.472499604533,2.3997551999999997,1.375726322718108,1.0240288772818929,8.364217295050626,10.474695177954207,11.841826240646022,6.699999999999993,8.864140507581704 
 07/02  18:00:00,30.59999999999997,21.603643601350293,17586.82035800776,2.3997551999999997,1.0741757292246908,1.325579470775309,8.98468733503395,10.73274038932689,11.841826240646022,6.699999999999993,8.501726797817442 
 07/02  19:00:00,29.430833333333337,21.026064302877374,15543.076281726619,2.3997551999999997,0.8898514308526769,1.5099037691473226,9.470116505594948,11.015280847517339,15.185841505462899,6.699999999999993,8.298846787413341 
 07/02  20:00:00,26.927500000000003,20.583653474117204,13015.151044183307,2.3997551999999997,0.7468186780689159,1.6529365219310844,9.841168216853902,11.135187266207727,30.004881702176428,6.806747806659074,8.154455953746059 
 07/02  21:00:00,24.430833333333334,20.188425223890595,10406.494541754953,2.3997551999999997,0.7708035625547691,1.628951637445231,10.171715744855906,11.206478281541349,29.85274692931999,7.805335827108237,8.893792951404003 
 07/02  22:00:00,23.045833333333339,19.977477520163075,9205.481310158259,2.3997551999999997,0.8428644516495127,1.556890748350487,10.350822593748005,11.26621117360221,25.89183358197697,8.506349810575625,9.475435731882217 
 07/02  23:00:00,22.494999999999999,19.89806563303492,8773.340978900436,2.3997551999999997,0.8856064235514338,1.514148776448566,10.41690605205041,11.289339290950352,12.673794500005782,8.778611613793512,9.704743210350865 
 07/02  24:00:00,21.640833333333334,19.788478752952288,8197.700399416395,2.3997551999999997,0.9844071578159694,1.4153480421840306,10.507944954591185,11.323156896165602,11.974452306812593,9.197750261159757,10.066661960332425 
